date,ticker,adj_close,ret_1d,log_ret_1d,Volume
2022-03-01,AAPL,160.05043029785156,-0.01162792889041997,-0.011696061934675258,83474400
2022-03-02,AAPL,163.34559631347656,0.02058829838503251,0.020379224154837682,79724800
2022-03-03,AAPL,163.02197265625,-0.001981220580966836,-0.001983185794572158,76678400
2022-03-04,AAPL,160.02102661132812,-0.018408230473628828,-0.018579770373673213,83737200
2022-03-07,AAPL,156.22572326660156,-0.02371752903413682,-0.02400331746883731,96418800
2022-03-08,AAPL,154.401611328125,-0.011676130539422624,-0.011744831852215844,131148300
2022-03-09,AAPL,159.80526733398438,0.034997406823532806,0.0343989212296843,91454900
2022-03-10,AAPL,155.4607696533203,-0.027186198259562366,-0.02756258022651382,105342000
2022-03-11,AAPL,151.743896484375,-0.023908753167979246,-0.02419920633244032,96970100
2022-03-14,AAPL,147.7132110595703,-0.026562422068947766,-0.026921577508685852,108732100
2022-03-15,AAPL,152.09698486328125,0.02967760142959075,0.029245744923429635,92964300
2022-03-16,AAPL,156.51011657714844,0.02901524785540044,0.02860227487176601,102300200
2022-03-17,AAPL,157.5202178955078,0.0064539043254847606,0.006433167061353402,75615400
2022-03-18,AAPL,160.81539916992188,0.02091910053476398,0.02070330052389882,123511700
2022-03-21,AAPL,162.18838500976562,0.008537651536672852,0.008501411911232454,95811400
2022-03-22,AAPL,165.56201171875,0.020800667746837975,0.020587287748885616,81532000
2022-03-23,AAPL,166.9251708984375,0.00823352631159846,0.008199815745321215,98062700
2022-03-24,AAPL,170.71070861816406,0.022678052083767497,0.022424727842497185,90131400
2022-03-25,AAPL,171.34814453125,0.003734012460294478,0.003727058341568997,80546200
2022-03-28,AAPL,172.21115112304688,0.00503656805947772,0.005023926977913497,90371900
2022-03-29,AAPL,175.50631713867188,0.01913445206153086,0.018953690641142593,100589400
2022-03-30,AAPL,174.3393096923828,-0.006649375733677854,-0.00667158132277738,92633200
2022-03-31,AAPL,171.240234375,-0.0177761132750327,-0.017936006058611606,103049300
2022-04-01,AAPL,170.946044921875,-0.0017179925862560452,-0.001719470027917623,78751300
2022-04-04,AAPL,174.9963836669922,0.023693667478345226,0.023417329008996794,76468400
2022-04-05,AAPL,171.68153381347656,-0.018942390602902925,-0.01912409596559933,73401800
2022-04-06,AAPL,168.51390075683594,-0.01845063348561471,-0.018622969521420677,89058800
2022-04-07,AAPL,168.81793212890625,0.0018041916465338925,0.0018025660477526528,77594700
2022-04-08,AAPL,166.80747985839844,-0.011908997137654032,-0.01198047731569617,76575500
2022-04-11,AAPL,162.55123901367188,-0.02551588722723741,-0.02584706311994297,72246700
2022-04-12,AAPL,164.4243927001953,0.011523466064542909,0.011457576629468641,79265200
2022-04-13,AAPL,167.11148071289062,0.01634239280782901,0.016210293179383942,70618900
2022-04-14,AAPL,162.10011291503906,-0.029988171826814458,-0.03044701356607989,75329400
2022-04-18,AAPL,161.88438415527344,-0.00133083657923605,-0.0013317229287145133,69023900
2022-04-19,AAPL,164.1693878173828,0.01411503446754736,0.014016344954916505,67723800
2022-04-20,AAPL,164.002685546875,-0.0010154284713130846,-0.001015944368070333,67929800
2022-04-21,AAPL,163.2083282470703,-0.004843562757255282,-0.00485533082229892,87227800
2022-04-22,AAPL,158.66763305664062,-0.027821467441023207,-0.028215815915773924,84882400
2022-04-25,AAPL,159.73663330078125,0.006737355461520211,0.006714760910452929,96046400
2022-04-26,AAPL,153.77395629882812,-0.03732817500119401,-0.03804270927362488,95623200
2022-04-27,AAPL,153.54840087890625,-0.001466798574679018,-0.001467875376805049,88063200
2022-04-28,AAPL,160.48196411132812,0.045155554813559595,0.04416573061969575,130216800
2022-04-29,AAPL,154.60755920410156,-0.03660476702012083,-0.03729153291962133,131747600
2022-05-02,AAPL,154.91162109375,0.0019666689728090603,0.0019647376112028156,123055300
2022-05-03,AAPL,156.40223693847656,0.009622362958970454,0.009576362875434489,88966500
2022-05-04,AAPL,162.81602478027344,0.04100828714054683,0.040189750350950064,108256500
2022-05-05,AAPL,153.7445526123047,-0.05571608924988225,-0.05732840514046757,130525300
2022-05-06,AAPL,154.4713134765625,0.004727067410905006,0.004715929912430784,116124600
2022-05-09,AAPL,149.3445281982422,-0.03318923859023304,-0.03375249925719987,131577900
2022-05-10,AAPL,151.75082397460938,0.016112379913732378,0.01598395319074981,115366700
2022-05-11,AAPL,143.88381958007812,-0.051841592608733,-0.05323369428187434,142689800
2022-05-12,AAPL,140.01417541503906,-0.02689422741439962,-0.027262495011065084,182602000
2022-05-13,AAPL,144.48292541503906,0.031916411225888064,0.03141766690480757,113990900
2022-05-16,AAPL,142.94097900390625,-0.010672170477607934,-0.010729526529671017,86643800
2022-05-17,AAPL,146.57492065429688,0.025422672180602124,0.025104890695099566,78336300
2022-05-18,AAPL,138.3052978515625,-0.05641908428685849,-0.058073156628619955,109742900
2022-05-19,AAPL,134.8972625732422,-0.024641393578270776,-0.024950074148481813,136095600
2022-05-20,AAPL,135.13294982910156,0.001747161145923215,0.001745636635340444,137426100
2022-05-23,AAPL,140.55438232421875,0.04011924924286414,0.03933536931353575,117726300
2022-05-24,AAPL,137.85350036621094,-0.019215921363288757,-0.019402946969558167,104132700
2022-05-25,AAPL,138.01063537597656,0.0011398695669546655,0.001139220408896677,92482700
2022-05-26,AAPL,141.21240234375,0.023199421979697377,0.022934406368045248,90601500
2022-05-27,AAPL,146.96775817871094,0.04075673056641871,0.03994807410678913,90978500
2022-05-31,AAPL,146.18206787109375,-0.005346004575110919,-0.005360345591832115,103718400
2022-06-01,AAPL,146.05438232421875,-0.0008734692889116324,-0.0008738509854939828,74286600
2022-06-02,AAPL,148.50973510742188,0.016811222944016935,0.016671478345979675,72348100
2022-06-03,AAPL,142.7838592529297,-0.03855555900325647,-0.03931849929757719,88570300
2022-06-06,AAPL,143.53025817871094,0.005227474097468265,0.005213858285006473,71598400
2022-06-07,AAPL,146.05438232421875,0.017586007142584625,0.01743316266659108,67808200
2022-06-08,AAPL,145.3177490234375,-0.005043554935216132,-0.00505631658588253,53950200
2022-06-09,AAPL,140.0927734375,-0.03595552243996558,-0.03661784688818795,69473000
2022-06-10,AAPL,134.68118286132812,-0.038628620473319164,-0.03939449354447076,91437900
2022-06-13,AAPL,129.52493286132812,-0.038284858288696766,-0.03903698265300804,122207100
2022-06-14,AAPL,130.38919067382812,0.006672520829833495,0.006650358095633574,84784300
2022-06-15,AAPL,133.01150512695312,0.02011144052335423,0.019911876743294702,91533000
2022-06-16,AAPL,127.73739624023438,-0.039651523991739435,-0.04045906454536851,108123900
2022-06-17,AAPL,129.2106170654297,0.011533199114413195,0.011467198752306708,134520300
2022-06-21,AAPL,133.44369506835938,0.032761069477643234,0.032235865685751,81000500
2022-06-22,AAPL,132.93296813964844,-0.0038272840725019908,-0.003834626865478547,73409200
2022-06-23,AAPL,135.8008270263672,0.021573721905509657,0.021344302916629903,72433800
2022-06-24,AAPL,139.13027954101562,0.024517174067003156,0.02422145192088493,89116800
2022-06-27,AAPL,139.13027954101562,0.0,0.0,70207900
2022-06-28,AAPL,134.98561096191406,-0.029789838651763212,-0.030242569768603927,67083400
2022-06-29,AAPL,136.74363708496094,0.013023803874495199,0.012939723385818938,66242400
2022-06-30,AAPL,134.2784881591797,-0.018027521999064655,-0.01819199749604609,98964500
2022-07-01,AAPL,136.4490203857422,0.016164407689707172,0.01603515465730547,71051600
2022-07-05,AAPL,139.03204345703125,0.018930315981652734,0.01875336719336838,73353800
2022-07-06,AAPL,140.36776733398438,0.009607309536279196,0.009561452810575017,74064300
2022-07-07,AAPL,143.7365264892578,0.023999520824876885,0.02371605867275039,66253700
2022-07-08,AAPL,144.41415405273438,0.004714372748719553,0.004703294896618019,64547800
2022-07-11,AAPL,142.28294372558594,-0.014757627748663737,-0.014867604879305826,63141600
2022-07-12,AAPL,143.25526428222656,0.006833711274036425,0.006810467304114988,77588800
2022-07-13,AAPL,142.8918914794922,-0.0025365406608618413,-0.002539763130560979,71185600
2022-07-14,AAPL,145.8186492919922,0.020482322560059663,0.020275380785597465,78140700
2022-07-15,AAPL,147.48828125,0.01145005776774477,0.011385001980353813,76259900
2022-07-18,AAPL,144.4436798095703,-0.020643005767142508,-0.020859050997735287,81420900
2022-07-19,AAPL,148.303466796875,0.026721743674720244,0.02637095331487062,82982400
2022-07-20,AAPL,150.30702209472656,0.0135098345380944,0.013419390403138979,64823400
2022-07-21,AAPL,152.57582092285156,0.015094430030655248,0.014981642679269588,65086600
2022-07-22,AAPL,151.33824157714844,-0.008111241599210506,-0.008144316694160924,66675400
2022-07-25,AAPL,150.2186737060547,-0.007397785645097632,-0.007425284967994275,53623900
2022-07-26,AAPL,148.8927459716797,-0.008826650519958346,-0.008865836155342699,55138700
2022-07-27,AAPL,153.99009704589844,0.03423505316496955,0.03366207439609037,78620700
2022-07-28,AAPL,154.5400848388672,0.0035715789750092597,0.0035652160328215558,81378700
2022-07-29,AAPL,159.60791015625,0.032792950273495824,0.032266734688014095,101786900
2022-08-01,AAPL,158.6257781982422,-0.006153404032709586,-0.0061724142484511505,67829400
2022-08-02,AAPL,157.1525421142578,-0.009287494761054504,-0.009330892453418302,59907000
2022-08-03,AAPL,163.16326904296875,0.03824772318567282,0.03753441059174187,82507500
2022-08-04,AAPL,162.84902954101562,-0.0019259206057606892,-0.0019277775754844228,55474100
2022-08-05,AAPL,162.62278747558594,-0.0013892748766592966,-0.0013902408137391512,56697000
2022-08-08,AAPL,162.1506805419922,-0.0029030798261567847,-0.002907301935789425,60276900
2022-08-09,AAPL,162.1999053955078,0.00030357475744846596,0.0003035286879552403,63135500
2022-08-10,AAPL,166.44862365722656,0.02619433255129633,0.025857136757890996,70170500
2022-08-11,AAPL,165.71104431152344,-0.004431273323245111,-0.004441120516047366,57149200
2022-08-12,AAPL,169.261474609375,0.02142542950352211,0.021199131635334257,68039400
2022-08-15,AAPL,170.33349609375,0.006333523247679551,0.0063135507756993435,54091700
2022-08-16,AAPL,170.17613220214844,-0.0009238575806308491,-0.0009242846000691819,56377100
2022-08-17,AAPL,171.67108154296875,0.008784718053437057,0.00874635691528721,79542000
2022-08-18,AAPL,171.27764892578125,-0.002291781549060845,-0.0022944116996506123,62290100
2022-08-19,AAPL,168.6910400390625,-0.015101847222573572,-0.015217041351516265,70346300
2022-08-22,AAPL,164.80618286132812,-0.023029422172243352,-0.02329874220575539,69026800
2022-08-23,AAPL,164.47177124023438,-0.0020291206026847863,-0.002031182056993228,54147100
2022-08-24,AAPL,164.766845703125,0.0017940736009927072,0.0017924661732251397,53841500
2022-08-25,AAPL,167.22560119628906,0.014922634967438952,0.014812387881772034,51218200
2022-08-26,AAPL,160.9213409423828,-0.03769913343894227,-0.03842812610989148,78961000
2022-08-29,AAPL,158.71826171875,-0.013690410549223597,-0.013784988418357456,73314000
2022-08-30,AAPL,156.28903198242188,-0.015305294488625054,-0.015423629495780567,77906200
2022-08-31,AAPL,154.62684631347656,-0.010635331525581826,-0.010692290878282376,87991100
2022-09-01,AAPL,155.3546905517578,0.004707101358102372,0.00469605759900683,74229900
2022-09-02,AAPL,153.24014282226562,-0.01361109678750061,-0.013704576979852582,76957800
2022-09-06,AAPL,151.9812469482422,-0.008215183377136115,-0.008249113954485871,73714800
2022-09-07,AAPL,153.38768005371094,0.009253991092385894,0.009211435256233432,87449600
2022-09-08,AAPL,151.9123992919922,-0.00961798731946506,-0.00966453888824212,84923800
2022-09-09,AAPL,154.77439880371094,0.01883980191911583,0.018664530811088244,68028800
2022-09-12,AAPL,160.7344512939453,0.03850799961945306,0.03778506735631446,104956000
2022-09-13,AAPL,151.3026123046875,-0.05867963534469167,-0.060471746056264264,122656600
2022-09-14,AAPL,152.7484130859375,0.009555689483658814,0.009510322661442248,87965400
2022-09-15,AAPL,149.85687255859375,-0.01893008555000142,-0.019111553403760594,90481100
2022-09-16,AAPL,148.21446228027344,-0.010959859566521568,-0.011020361293790148,162278800
2022-09-19,AAPL,151.93209838867188,0.025082816151694942,0.024773405572086696,81474200
2022-09-20,AAPL,154.31216430664062,0.01566532643997376,0.015543891780906515,107689800
2022-09-21,AAPL,151.1846160888672,-0.020267671261213982,-0.02047587856540183,101696800
2022-09-22,AAPL,150.22079467773438,-0.006375128872677549,-0.00639553678838069,86652500
2022-09-23,AAPL,147.94886779785156,-0.015123917329532999,-0.015239450119549858,96029900
2022-09-26,AAPL,148.28330993652344,0.0022605251641996116,0.0022579740210827317,93339400
2022-09-27,AAPL,149.25694274902344,0.006566031018034213,0.006544568534033083,84442700
2022-09-28,AAPL,147.36859130859375,-0.012651682431985556,-0.012732396467696742,146691400
2022-09-29,AAPL,140.1300048828125,-0.049118922570301704,-0.050366274277500296,128138200
2022-09-30,AAPL,135.9205780029297,-0.03003944004285919,-0.03049986814934133,124925300
2022-10-03,AAPL,140.10049438476562,0.03075263836610409,0.030289252258258167,114311700
2022-10-04,AAPL,143.69032287597656,0.025623239282453802,0.02530046613431332,87830100
2022-10-05,AAPL,143.98533630371094,0.002053119666165726,0.002051014896387714,79471000
2022-10-06,AAPL,143.03134155273438,-0.006625638245302157,-0.0066476852238770805,68402200
2022-10-07,AAPL,137.77940368652344,-0.03671879050560811,-0.03740989579893694,85925600
2022-10-10,AAPL,138.10394287109375,0.0023554985425013886,0.0023527287045230273,74899000
2022-10-11,AAPL,136.68768310546875,-0.010255027743465206,-0.010307972820332764,77033700
2022-10-12,AAPL,136.0582733154297,-0.004604729378238193,-0.00461536380288459,70433700
2022-10-13,AAPL,140.63160705566406,0.033613051443272646,0.033060481136827226,113224000
2022-10-14,AAPL,136.09764099121094,-0.03224002170904949,-0.03277117876281025,88598000
2022-10-17,AAPL,140.06118774414062,0.029122817442410076,0.02870680584461114,85250900
2022-10-18,AAPL,141.37905883789062,0.009409252591499051,0.009365261309097976,99136600
2022-10-19,AAPL,141.48724365234375,0.0007652110244782406,0.0007649183997924908,61758300
2022-10-20,AAPL,141.0249786376953,-0.0032671851024556053,-0.003272534005450833,64522000
2022-10-21,AAPL,144.8409881591797,0.0270591037016783,0.026699479146069474,86548600
2022-10-24,AAPL,146.9850311279297,0.01480273640769214,0.014694245238853756,75981900
2022-10-25,AAPL,149.82737731933594,0.019337657512433326,0.019153060993693582,74732300
2022-10-26,AAPL,146.8866729736328,-0.01962728306613437,-0.019822456220228588,88194300
2022-10-27,AAPL,142.4117431640625,-0.03046518597622261,-0.03093889568806438,109180200
2022-10-28,AAPL,153.17129516601562,0.07555242119013883,0.07283440976529787,164762400
2022-10-31,AAPL,150.8108673095703,-0.015410379953286646,-0.015530354018387586,97943200
2022-11-01,AAPL,148.16525268554688,-0.017542599357861732,-0.017698294303761537,80379300
2022-11-02,AAPL,142.63792419433594,-0.037305160224993195,-0.038018802371502826,93604600
2022-11-03,AAPL,136.58937072753906,-0.04240494595642086,-0.043330289702026244,97918500
2022-11-04,AAPL,136.32339477539062,-0.0019472668387864323,-0.0019491652277040022,140814800
2022-11-07,AAPL,136.85536193847656,0.003902244100966179,0.00389465009581796,83374600
2022-11-08,AAPL,137.42674255371094,0.004175069263937514,0.004166377845376426,89908500
2022-11-09,AAPL,132.8655548095703,-0.033189957495776023,-0.033753242842024286,74917800
2022-11-10,AAPL,144.6871795654297,0.08897433780186836,0.08523627875293525,118854000
2022-11-11,AAPL,147.47515869140625,0.01926901287557259,0.019085716333358867,93979700
2022-11-14,AAPL,146.07626342773438,-0.009485633215008615,-0.009530908370234802,73374100
2022-11-15,AAPL,147.81011962890625,0.011869527331041185,0.011799636991446844,89868300
2022-11-16,AAPL,146.57867431640625,-0.008331265244840291,-0.00836616420530325,64218300
2022-11-17,AAPL,148.48001098632812,0.012971441301328879,0.012888032669068579,80389400
2022-11-18,AAPL,149.0415496826172,0.003781914431167266,0.003774780972548123,74829600
2022-11-21,AAPL,145.81024169921875,-0.02168058497968839,-0.02191906204429607,58724100
2022-11-22,AAPL,147.9480438232422,0.014661536110977424,0.014555094923320173,51804100
2022-11-23,AAPL,148.82481384277344,0.0059262021779669105,0.005908711310764331,58301400
2022-11-25,AAPL,145.90878295898438,-0.019593714304052212,-0.01978821599015634,35195900
2022-11-28,AAPL,142.07659912109375,-0.02626424372937075,-0.026615309610835837,69246000
2022-11-29,AAPL,139.0719451904297,-0.021148126779858778,-0.021374952066630558,83763800
2022-11-30,AAPL,145.82998657226562,0.04859385099260827,0.04745007712289774,111380900
2022-12-01,AAPL,146.10580444335938,0.0018913659500137125,0.0018895795695467409,71250400
2022-12-02,AAPL,145.61325073242188,-0.0033712124772459218,-0.0033769078177671203,65447400
2022-12-05,AAPL,144.4508056640625,-0.007983099494808132,-0.008015135042800305,68826400
2022-12-06,AAPL,140.78607177734375,-0.025370117320366647,-0.025697487561527566,64727200
2022-12-07,AAPL,138.84536743164062,-0.013784775164210838,-0.0138806674327615,69721100
2022-12-08,AAPL,140.52993774414062,0.012132708088582023,0.012059696742783572,62128300
2022-12-09,AAPL,140.04722595214844,-0.003434939200436027,-0.003440852148385498,76097000
2022-12-12,AAPL,142.3426055908203,0.016390040024471197,0.016257173148317705,70462700
2022-12-13,AAPL,143.30801391601562,0.006782286450274011,0.006759390213118778,93886200
2022-12-14,AAPL,141.08160400390625,-0.015535836770539158,-0.01565778255130814,82291200
2022-12-15,AAPL,134.47134399414062,-0.04685415973568463,-0.047987354230053236,98931900
2022-12-16,AAPL,132.5109100341797,-0.01457882327736948,-0.014686138619499049,160156900
2022-12-19,AAPL,130.40272521972656,-0.015909518800446998,-0.01603743371867984,79592600
2022-12-20,AAPL,130.33375549316406,-0.000528897892634439,-0.0005290378084611545,77432800
2022-12-21,AAPL,133.43692016601562,0.02380937049737919,0.023530347663436996,85928000
2022-12-22,AAPL,130.2647705078125,-0.023772653432472035,-0.024059782637775102,77852100
2022-12-23,AAPL,129.9003143310547,-0.0027978107613980674,-0.0028017319494622484,63814900
2022-12-27,AAPL,128.0974884033203,-0.013878533989839514,-0.013975741287174345,69007800
2022-12-28,AAPL,124.1667938232422,-0.030685180709415283,-0.031165828948237554,85438400
2022-12-29,AAPL,127.6837158203125,0.0283241749970351,0.027930462649941076,75703700
2022-12-30,AAPL,127.99896240234376,0.002468964660105266,0.002465921774347975,77034200
2023-01-03,AAPL,123.21119689941406,-0.03740472120297467,-0.038122226761530924,112117500
2023-01-04,AAPL,124.48202514648438,0.010314226945687288,0.010261398254496172,89113600
2023-01-05,AAPL,123.16194152832033,-0.0106046123254393,-0.010661241939276825,80962700
2023-01-06,AAPL,127.69357299804688,0.03679408925755312,0.03613334565204665,87754700
2023-01-09,AAPL,128.21568298339844,0.004088772622562242,0.004080436307587922,70790800
2023-01-10,AAPL,128.78709411621094,0.004456639932936213,0.004446738520311323,63896200
2023-01-11,AAPL,131.50607299804688,0.021112199949029575,0.020892425357387334,69458900
2023-01-12,AAPL,131.42723083496094,-0.0005995324876525432,-0.0005997122791185599,71379600
2023-01-13,AAPL,132.75718688964844,0.01011933406979848,0.0100684764180609,57809700
2023-01-17,AAPL,133.91966247558594,0.008756404177980848,0.008718289209359359,63646600
2023-01-18,AAPL,133.20050048828125,-0.005370100058576521,-0.005384570875636913,69672800
2023-01-19,AAPL,133.25961303710938,0.00044378623662399974,0.00044368779263640563,58280400
2023-01-20,AAPL,135.82095336914062,0.019220679646713146,0.019038295707151338,80223600
2023-01-23,AAPL,139.01284790039062,0.023500751924299346,0.023228860778731486,81760300
2023-01-24,AAPL,140.41171264648438,0.010062845033547596,0.01001255172290229,66435100
2023-01-25,AAPL,139.75169372558594,-0.004700597325240086,-0.00471167987622521,65799300
2023-01-26,AAPL,141.8204803466797,0.014803302671636986,0.014694803242657394,54105100
2023-01-27,AAPL,143.7611846923828,0.013684231931517132,0.013591448319781053,70555800
2023-01-30,AAPL,140.8747100830078,-0.020078261149220622,-0.020282568821895747,64015300
2023-01-31,AAPL,142.1455535888672,0.009021090478983362,0.00898064351078416,65874500
2023-02-01,AAPL,143.26861572265625,0.007900789756936977,0.007869741945147767,77663600
2023-02-02,AAPL,148.57850646972656,0.03706248378465071,0.036392181805023543,118339000
2023-02-03,AAPL,152.2038116455078,0.024399930123943703,0.024107007131539765,154357300
2023-02-06,AAPL,149.4749755859375,-0.017928828654606543,-0.018091497342117204,69858300
2023-02-07,AAPL,152.3516082763672,0.019244911592414482,0.019062070399063356,83322600
2023-02-08,AAPL,149.66217041015625,-0.01765283541564111,-0.01781050501402354,64120100
2023-02-09,AAPL,148.6277618408203,-0.00691162346838281,-0.006935619368872112,56007100
2023-02-10,AAPL,148.99282836914062,0.0024562472299844984,0.0024532355853115776,57450700
2023-02-13,AAPL,151.794921875,0.01880690189273393,0.018632238631758814,62199000
2023-02-14,AAPL,151.15357971191406,-0.004225056775048586,-0.004234007548004179,61707600
2023-02-15,AAPL,153.255126953125,0.013903390480174638,0.013807624969400084,65573800
2023-02-16,AAPL,151.65676879882812,-0.010429394344410814,-0.010484161603306525,68167900
2023-02-17,AAPL,150.5122528076172,-0.0075467517887654045,-0.0075753726071122645,59144100
2023-02-21,AAPL,146.49661254882812,-0.02667982296379423,-0.027042189222895523,58867200
2023-02-22,AAPL,146.9208984375,0.002896216378589944,0.002892030424272777,51011300
2023-02-23,AAPL,147.40432739257812,0.003290402932594194,0.003285001402428657,48394200
2023-02-24,AAPL,144.7502899169922,-0.018005153054411416,-0.018169218151023316,55469600
2023-02-27,AAPL,145.94412231445312,0.008247530268475023,0.008213705245379834,44998500
2023-02-28,AAPL,145.44090270996094,-0.0034480292629253118,-0.003453987415690279,50547000
2023-03-01,AAPL,143.36898803710938,-0.01424574953982094,-0.014348194328873944,55479000
2023-03-02,AAPL,143.96096801757812,0.004129065766409035,0.004120564567662062,52238100
2023-03-03,AAPL,149.01255798339844,0.03508999720815642,0.03448837676137347,70732300
2023-03-06,AAPL,151.77513122558594,0.018539197498342874,0.018369441460466457,87558000
2023-03-07,AAPL,149.57493591308594,-0.014496415155324849,-0.014602514806251991,56182000
2023-03-08,AAPL,150.82797241210938,0.008377315967907473,0.008342421005134413,47204800
2023-03-09,AAPL,148.5784149169922,-0.0149147234371797,-0.015027066366783196,53833600
2023-03-10,AAPL,146.51634216308594,-0.01387868321962038,-0.013975892617205483,68572400
2023-03-13,AAPL,148.46005249023438,0.013266167435335818,0.01317894241708102,84457100
2023-03-14,AAPL,150.5517578125,0.014089347856071965,0.01399101554363958,73695900
2023-03-15,AAPL,150.94638061523438,0.0026211769856971934,0.0026177476925177967,77167900
2023-03-16,AAPL,153.76817321777344,0.01869400638185481,0.018521421001655027,76161100
2023-03-17,AAPL,152.9295196533203,-0.0054540126666223765,-0.0054689400947013885,98944600
2023-03-20,AAPL,155.29747009277344,0.015483933022356178,0.015365280172473727,73641400
2023-03-21,AAPL,157.15235900878906,0.01194410259811396,0.011873334752943924,73938300
2023-03-22,AAPL,155.72171020507812,-0.009103578290103331,-0.009145269075386347,75701800
2023-03-23,AAPL,156.8070068359375,0.006969462571597029,0.006945288124271899,67622100
2023-03-24,AAPL,158.1094207763672,0.008305840196237924,0.008271536521886754,59196500
2023-03-27,AAPL,156.16571044921875,-0.012293450432012243,-0.012369639959143478,52390300
2023-03-28,AAPL,155.54412841796875,-0.003980272170260646,-0.003988214535724762,45992200
2023-03-29,AAPL,158.62246704101562,0.019790773553180596,0.01959748228791133,51305700
2023-03-30,AAPL,160.1912078857422,0.009889777116635967,0.009841193330198112,49501700
2023-03-31,AAPL,162.697265625,0.015644165321765158,0.01552305682858124,68749800
2023-04-03,AAPL,163.9503173828125,0.00770173827445042,0.0076722312947438325,56976200
2023-04-04,AAPL,163.4175262451172,-0.0032497109258488033,-0.0032550027040092154,46278300
2023-04-05,AAPL,161.57252502441406,-0.011290106166065184,-0.011354323217077713,51511700
2023-04-06,AAPL,162.46051025390625,0.005495892506216737,0.005480845196086448,45390100
2023-04-10,AAPL,159.8656005859375,-0.015972556431795182,-0.016101492513710815,47716900
2023-04-11,AAPL,158.6520233154297,-0.007591234549895853,-0.00762019462580347,47644200
2023-04-12,AAPL,157.96142578125,-0.004352907197449629,-0.004362408680726136,50133100
2023-04-13,AAPL,163.34848022460938,0.03410360736310114,0.03353497161108338,68445600
2023-04-14,AAPL,163.00315856933594,-0.0021140181702248295,-0.0021162558608721804,49386500
2023-04-17,AAPL,163.02285766601562,0.00012085101204539761,0.00012084371015012978,41516200
